SiteLocDate,pm.scale,avgpm,AQI,wind.scale,avgtemp,County.Code,Latitude,Longitude,temp.scale,avgwind,state,county,City.Name
7.2021-10-19,Micrograms/cubic meter (25 C),49,45,Degrees Fahrenheit,57,19,36.705474,-119.741332,Knots,2.745833,California,Fresno,Not in a city
7.2021-10-28,Micrograms/cubic meter (25 C),48,44,Degrees Fahrenheit,63.208333,19,36.705474,-119.741332,Knots,1.625,California,Fresno,Not in a city
7.2021-10-31,Micrograms/cubic meter (25 C),20,19,Degrees Fahrenheit,60.375,19,36.705474,-119.741332,Knots,3.229167,California,Fresno,Not in a city
7.2021-11-06,Micrograms/cubic meter (25 C),17,16,Degrees Fahrenheit,59.625,19,36.705474,-119.741332,Knots,3.733333,California,Fresno,Not in a city
7.2021-11-15,Micrograms/cubic meter (25 C),37,34,Degrees Fahrenheit,55.083333,19,36.705474,-119.741332,Knots,2.5375,California,Fresno,Not in a city
7.2021-11-18,Micrograms/cubic meter (25 C),55,51,Degrees Fahrenheit,54.458333,19,36.705474,-119.741332,Knots,1.854167,California,Fresno,Not in a city
7.2021-11-24,Micrograms/cubic meter (25 C),45,42,Degrees Fahrenheit,49.375,19,36.705474,-119.741332,Knots,2.15,California,Fresno,Not in a city
7.2021-11-30,Micrograms/cubic meter (25 C),83,65,Degrees Fahrenheit,55.166667,19,36.705474,-119.741332,Knots,1.65,California,Fresno,Not in a city
7.2021-12-06,Micrograms/cubic meter (25 C),26,24,Degrees Fahrenheit,46.458333,19,36.705474,-119.741332,Knots,1.995833,California,Fresno,Not in a city
7.2021-12-12,Micrograms/cubic meter (25 C),23,21,Degrees Fahrenheit,48.791667,19,36.705474,-119.741332,Knots,2.916667,California,Fresno,Not in a city
7.2021-12-18,Micrograms/cubic meter (25 C),28,26,Degrees Fahrenheit,44.875,19,36.705474,-119.741332,Knots,1.533333,California,Fresno,Not in a city
7.2021-12-24,Micrograms/cubic meter (25 C),12,11,Degrees Fahrenheit,53.75,19,36.705474,-119.741332,Knots,4.525,California,Fresno,Not in a city
11.2021-01-01,Micrograms/cubic meter (25 C),36,33,Degrees Fahrenheit,47.795833,19,36.78538,-119.77321,Knots,1.0375,California,Fresno,Fresno
11.2021-01-02,Micrograms/cubic meter (25 C),34,31,Degrees Fahrenheit,49.870833,19,36.78538,-119.77321,Knots,0.866667,California,Fresno,Fresno
11.2021-01-03,Micrograms/cubic meter (25 C),25,23,Degrees Fahrenheit,53.5125,19,36.78538,-119.77321,Knots,1.133333,California,Fresno,Fresno
11.2021-01-04,Micrograms/cubic meter (25 C),25,23,Degrees Fahrenheit,55.129167,19,36.78538,-119.77321,Knots,1.975,California,Fresno,Fresno
11.2021-01-05,Micrograms/cubic meter (25 C),18,17,Degrees Fahrenheit,49.404167,19,36.78538,-119.77321,Knots,2.329167,California,Fresno,Fresno
11.2021-01-06,Micrograms/cubic meter (25 C),33,31,Degrees Fahrenheit,47.65,19,36.78538,-119.77321,Knots,1.070833,California,Fresno,Fresno
11.2021-01-07,Micrograms/cubic meter (25 C),26,24,Degrees Fahrenheit,44.158333,19,36.78538,-119.77321,Knots,1.579167,California,Fresno,Fresno
11.2021-01-08,Micrograms/cubic meter (25 C),28,26,Degrees Fahrenheit,45.066667,19,36.78538,-119.77321,Knots,2.258333,California,Fresno,Fresno
11.2021-01-09,Micrograms/cubic meter (25 C),40,37,Degrees Fahrenheit,45.920833,19,36.78538,-119.77321,Knots,1.404167,California,Fresno,Fresno
11.2021-01-10,Micrograms/cubic meter (25 C),34,31,Degrees Fahrenheit,47.445833,19,36.78538,-119.77321,Knots,1.341667,California,Fresno,Fresno
11.2021-01-11,Micrograms/cubic meter (25 C),48,44,Degrees Fahrenheit,48.721739,19,36.78538,-119.77321,Knots,0.975,California,Fresno,Fresno
11.2021-01-12,Micrograms/cubic meter (25 C),63,55,Degrees Fahrenheit,48.429167,19,36.78538,-119.77321,Knots,0.879167,California,Fresno,Fresno
11.2021-01-13,Micrograms/cubic meter (25 C),62,54,Degrees Fahrenheit,51.079167,19,36.78538,-119.77321,Knots,1.070833,California,Fresno,Fresno
11.2021-01-14,Micrograms/cubic meter (25 C),46,43,Degrees Fahrenheit,51.625,19,36.78538,-119.77321,Knots,1.241667,California,Fresno,Fresno
11.2021-01-15,Micrograms/cubic meter (25 C),48,44,Degrees Fahrenheit,53.25,19,36.78538,-119.77321,Knots,1.625,California,Fresno,Fresno
11.2021-01-16,Micrograms/cubic meter (25 C),66,56,Degrees Fahrenheit,52.316667,19,36.78538,-119.77321,Knots,1.058333,California,Fresno,Fresno
11.2021-01-17,Micrograms/cubic meter (25 C),71,59,Degrees Fahrenheit,55.070833,19,36.78538,-119.77321,Knots,0.958333,California,Fresno,Fresno
11.2021-01-18,Micrograms/cubic meter (25 C),52,48,Degrees Fahrenheit,54.341667,19,36.78538,-119.77321,Knots,1.366667,California,Fresno,Fresno
11.2021-01-19,Micrograms/cubic meter (25 C),72,59,Degrees Fahrenheit,56.116667,19,36.78538,-119.77321,Knots,2.375,California,Fresno,Fresno
11.2021-01-20,Micrograms/cubic meter (25 C),57,52,Degrees Fahrenheit,50.108333,19,36.78538,-119.77321,Knots,0.9,California,Fresno,Fresno
11.2021-01-21,Micrograms/cubic meter (25 C),66,56,Degrees Fahrenheit,52.929167,19,36.78538,-119.77321,Knots,1.341667,California,Fresno,Fresno
11.2021-01-22,Micrograms/cubic meter (25 C),22,20,Degrees Fahrenheit,48.704167,19,36.78538,-119.77321,Knots,2.008333,California,Fresno,Fresno
11.2021-01-23,Micrograms/cubic meter (25 C),14,13,Degrees Fahrenheit,47.1,19,36.78538,-119.77321,Knots,2.0625,California,Fresno,Fresno
11.2021-01-24,Micrograms/cubic meter (25 C),21,19,Degrees Fahrenheit,46.945833,19,36.78538,-119.77321,Knots,1.679167,California,Fresno,Fresno
11.2021-01-25,Micrograms/cubic meter (25 C),8,7,Degrees Fahrenheit,43.713043,19,36.78538,-119.77321,Knots,3.5625,California,Fresno,Fresno
11.2021-01-26,Micrograms/cubic meter (25 C),18,17,Degrees Fahrenheit,43.6125,19,36.78538,-119.77321,Knots,3.016667,California,Fresno,Fresno
11.2021-01-27,Micrograms/cubic meter (25 C),16,15,Degrees Fahrenheit,49.845833,19,36.78538,-119.77321,Knots,5.069565,California,Fresno,Fresno
11.2021-01-28,Micrograms/cubic meter (25 C),21,19,Degrees Fahrenheit,49.016667,19,36.78538,-119.77321,Knots,3.1,California,Fresno,Fresno
11.2021-01-29,Micrograms/cubic meter (25 C),12,11,Degrees Fahrenheit,48.033333,19,36.78538,-119.77321,Knots,2.0375,California,Fresno,Fresno
11.2021-01-30,Micrograms/cubic meter (25 C),22,20,Degrees Fahrenheit,48.008333,19,36.78538,-119.77321,Knots,1.075,California,Fresno,Fresno
11.2021-01-31,Micrograms/cubic meter (25 C),19,18,Degrees Fahrenheit,52.2125,19,36.78538,-119.77321,Knots,1.0625,California,Fresno,Fresno
11.2021-02-01,Micrograms/cubic meter (25 C),17,16,Degrees Fahrenheit,60.370833,19,36.78538,-119.77321,Knots,2.0375,California,Fresno,Fresno
11.2021-02-02,Micrograms/cubic meter (25 C),10,9,Degrees Fahrenheit,57.083333,19,36.78538,-119.77321,Knots,3.008333,California,Fresno,Fresno
11.2021-02-03,Micrograms/cubic meter (25 C),8,7,Degrees Fahrenheit,52.033333,19,36.78538,-119.77321,Knots,4.745833,California,Fresno,Fresno
11.2021-02-04,Micrograms/cubic meter (25 C),23,21,Degrees Fahrenheit,47.6125,19,36.78538,-119.77321,Knots,1.391667,California,Fresno,Fresno
11.2021-02-05,Micrograms/cubic meter (25 C),41,38,Degrees Fahrenheit,49.858333,19,36.78538,-119.77321,Knots,0.933333,California,Fresno,Fresno
11.2021-02-06,Micrograms/cubic meter (25 C),46,43,Degrees Fahrenheit,52.683333,19,36.78538,-119.77321,Knots,0.879167,California,Fresno,Fresno
11.2021-02-07,Micrograms/cubic meter (25 C),51,47,Degrees Fahrenheit,53.141667,19,36.78538,-119.77321,Knots,0.954167,California,Fresno,Fresno
11.2021-02-08,Micrograms/cubic meter (25 C),45,42,Degrees Fahrenheit,54.229167,19,36.78538,-119.77321,Knots,1.129167,California,Fresno,Fresno
11.2021-02-09,Micrograms/cubic meter (25 C),42,39,Degrees Fahrenheit,56.725,19,36.78538,-119.77321,Knots,1.691667,California,Fresno,Fresno
11.2021-02-12,Micrograms/cubic meter (25 C),15,14,Degrees Fahrenheit,54.166667,19,36.78538,-119.77321,Knots,3.45,California,Fresno,Fresno
11.2021-02-13,Micrograms/cubic meter (25 C),9,8,Degrees Fahrenheit,53.65,19,36.78538,-119.77321,Knots,3.35,California,Fresno,Fresno
11.2021-02-14,Micrograms/cubic meter (25 C),7,6,Degrees Fahrenheit,51.3125,19,36.78538,-119.77321,Knots,3.820833,California,Fresno,Fresno
11.2021-02-15,Micrograms/cubic meter (25 C),13,12,Degrees Fahrenheit,53.3375,19,36.78538,-119.77321,Knots,1.691667,California,Fresno,Fresno
11.2021-02-16,Micrograms/cubic meter (25 C),14,13,Degrees Fahrenheit,51.279167,19,36.78538,-119.77321,Knots,3.904167,California,Fresno,Fresno
11.2021-02-17,Micrograms/cubic meter (25 C),18,17,Degrees Fahrenheit,49.445833,19,36.78538,-119.77321,Knots,2.116667,California,Fresno,Fresno
11.2021-02-18,Micrograms/cubic meter (25 C),35,32,Degrees Fahrenheit,51.8,19,36.78538,-119.77321,Knots,1.9125,California,Fresno,Fresno
11.2021-02-19,Micrograms/cubic meter (25 C),26,24,Degrees Fahrenheit,55.420833,19,36.78538,-119.77321,Knots,1.7625,California,Fresno,Fresno
11.2021-02-20,Micrograms/cubic meter (25 C),10,9,Degrees Fahrenheit,51.6,19,36.78538,-119.77321,Knots,6.358333,California,Fresno,Fresno
11.2021-02-21,Micrograms/cubic meter (25 C),17,16,Degrees Fahrenheit,50.441667,19,36.78538,-119.77321,Knots,1.554167,California,Fresno,Fresno
11.2021-02-22,Micrograms/cubic meter (25 C),25,23,Degrees Fahrenheit,54.608333,19,36.78538,-119.77321,Knots,1.4875,California,Fresno,Fresno
11.2021-02-23,Micrograms/cubic meter (25 C),31,29,Degrees Fahrenheit,55.020833,19,36.78538,-119.77321,Knots,1.508333,California,Fresno,Fresno
11.2021-02-24,Micrograms/cubic meter (25 C),43,40,Degrees Fahrenheit,55.404167,19,36.78538,-119.77321,Knots,2.65,California,Fresno,Fresno
11.2021-02-25,Micrograms/cubic meter (25 C),48,44,Degrees Fahrenheit,52.533333,19,36.78538,-119.77321,Knots,1.679167,California,Fresno,Fresno
11.2021-02-26,Micrograms/cubic meter (25 C),39,36,Degrees Fahrenheit,53.9875,19,36.78538,-119.77321,Knots,2.266667,California,Fresno,Fresno
11.2021-02-27,Micrograms/cubic meter (25 C),24,22,Degrees Fahrenheit,52.654167,19,36.78538,-119.77321,Knots,5.979167,California,Fresno,Fresno
11.2021-02-28,Micrograms/cubic meter (25 C),33,31,Degrees Fahrenheit,53.395833,19,36.78538,-119.77321,Knots,1.966667,California,Fresno,Fresno
11.2021-03-01,Micrograms/cubic meter (25 C),28,26,Degrees Fahrenheit,57.229167,19,36.78538,-119.77321,Knots,1.816667,California,Fresno,Fresno
11.2021-03-02,Micrograms/cubic meter (25 C),29,27,Degrees Fahrenheit,57.7375,19,36.78538,-119.77321,Knots,1.495833,California,Fresno,Fresno
11.2021-03-03,Micrograms/cubic meter (25 C),45,42,Degrees Fahrenheit,54.054167,19,36.78538,-119.77321,Knots,2.233333,California,Fresno,Fresno
11.2021-03-04,Micrograms/cubic meter (25 C),35,32,Degrees Fahrenheit,55.795833,19,36.78538,-119.77321,Knots,1.658333,California,Fresno,Fresno
11.2021-03-05,Micrograms/cubic meter (25 C),43,40,Degrees Fahrenheit,58.9125,19,36.78538,-119.77321,Knots,1.608333,California,Fresno,Fresno
11.2021-03-06,Micrograms/cubic meter (25 C),12,11,Degrees Fahrenheit,55.945833,19,36.78538,-119.77321,Knots,4.3375,California,Fresno,Fresno
11.2021-03-07,Micrograms/cubic meter (25 C),14,13,Degrees Fahrenheit,53.95,19,36.78538,-119.77321,Knots,2.841667,California,Fresno,Fresno
11.2021-03-08,Micrograms/cubic meter (25 C),22,20,Degrees Fahrenheit,48.733333,19,36.78538,-119.77321,Knots,3.925,California,Fresno,Fresno
11.2021-03-09,Micrograms/cubic meter (25 C),19,18,Degrees Fahrenheit,55.729412,19,36.78538,-119.77321,Knots,2.866667,California,Fresno,Fresno
11.2021-03-10,Micrograms/cubic meter (25 C),7,6,Degrees Fahrenheit,46.204167,19,36.78538,-119.77321,Knots,3.304167,California,Fresno,Fresno
11.2021-03-11,Micrograms/cubic meter (25 C),6,6,Degrees Fahrenheit,47.75,19,36.78538,-119.77321,Knots,2.691667,California,Fresno,Fresno
11.2021-03-12,Micrograms/cubic meter (25 C),17,16,Degrees Fahrenheit,51.495833,19,36.78538,-119.77321,Knots,1.8875,California,Fresno,Fresno
11.2021-03-13,Micrograms/cubic meter (25 C),16,15,Degrees Fahrenheit,54.291667,19,36.78538,-119.77321,Knots,2.579167,California,Fresno,Fresno
11.2021-03-14,Micrograms/cubic meter (25 C),16,15,Degrees Fahrenheit,52.595833,19,36.78538,-119.77321,Knots,2.716667,California,Fresno,Fresno
11.2021-03-15,Micrograms/cubic meter (25 C),4,4,Degrees Fahrenheit,45.245833,19,36.78538,-119.77321,Knots,3.4125,California,Fresno,Fresno
11.2021-03-16,Micrograms/cubic meter (25 C),16,15,Degrees Fahrenheit,46.6875,19,36.78538,-119.77321,Knots,1.608333,California,Fresno,Fresno
11.2021-03-17,Micrograms/cubic meter (25 C),19,18,Degrees Fahrenheit,53.075,19,36.78538,-119.77321,Knots,1.05,California,Fresno,Fresno
11.2021-03-18,Micrograms/cubic meter (25 C),21,19,Degrees Fahrenheit,62.633333,19,36.78538,-119.77321,Knots,2.083333,California,Fresno,Fresno
11.2021-03-19,Micrograms/cubic meter (25 C),12,11,Degrees Fahrenheit,57.379167,19,36.78538,-119.77321,Knots,3.0125,California,Fresno,Fresno
11.2021-03-20,Micrograms/cubic meter (25 C),8,7,Degrees Fahrenheit,53.229167,19,36.78538,-119.77321,Knots,6.025,California,Fresno,Fresno
11.2021-03-21,Micrograms/cubic meter (25 C),12,11,Degrees Fahrenheit,52.6625,19,36.78538,-119.77321,Knots,2.445833,California,Fresno,Fresno
11.2021-03-22,Micrograms/cubic meter (25 C),18,17,Degrees Fahrenheit,55.558333,19,36.78538,-119.77321,Knots,2.9875,California,Fresno,Fresno
11.2021-03-23,Micrograms/cubic meter (25 C),43,40,Degrees Fahrenheit,56.729167,19,36.78538,-119.77321,Knots,5.5875,California,Fresno,Fresno
11.2021-03-24,Micrograms/cubic meter (25 C),37,34,Degrees Fahrenheit,56.616667,19,36.78538,-119.77321,Knots,1.554167,California,Fresno,Fresno
11.2021-03-25,Micrograms/cubic meter (25 C),18,17,Degrees Fahrenheit,54.695833,19,36.78538,-119.77321,Knots,4.104167,California,Fresno,Fresno
11.2021-03-26,Micrograms/cubic meter (25 C),24,22,Degrees Fahrenheit,56.870833,19,36.78538,-119.77321,Knots,1.4625,California,Fresno,Fresno
11.2021-03-27,Micrograms/cubic meter (25 C),25,23,Degrees Fahrenheit,62.320833,19,36.78538,-119.77321,Knots,1.5375,California,Fresno,Fresno
11.2021-03-28,Micrograms/cubic meter (25 C),23,21,Degrees Fahrenheit,65.970833,19,36.78538,-119.77321,Knots,1.720833,California,Fresno,Fresno
11.2021-03-29,Micrograms/cubic meter (25 C),23,21,Degrees Fahrenheit,64.658333,19,36.78538,-119.77321,Knots,3.766667,California,Fresno,Fresno
11.2021-03-30,Micrograms/cubic meter (25 C),28,26,Degrees Fahrenheit,61.3875,19,36.78538,-119.77321,Knots,2.058333,California,Fresno,Fresno
11.2021-03-31,Micrograms/cubic meter (25 C),32,30,Degrees Fahrenheit,67.341667,19,36.78538,-119.77321,Knots,1.695833,California,Fresno,Fresno
11.2021-04-01,Micrograms/cubic meter (25 C),34,31,Degrees Fahrenheit,69.220833,19,36.78538,-119.77321,Knots,1.5125,California,Fresno,Fresno
11.2021-04-02,Micrograms/cubic meter (25 C),34,31,Degrees Fahrenheit,65.978571,19,36.78538,-119.77321,Knots,1.916667,California,Fresno,Fresno
11.2021-04-03,Micrograms/cubic meter (25 C),37,34,NA,NA,19,36.78538,-119.77321,Knots,3.920833,California,Fresno,Fresno
11.2021-04-04,Micrograms/cubic meter (25 C),23,21,NA,NA,19,36.78538,-119.77321,Knots,4.129167,California,Fresno,Fresno
11.2021-04-05,Micrograms/cubic meter (25 C),22,20,Degrees Fahrenheit,64.041176,19,36.78538,-119.77321,Knots,4.708333,California,Fresno,Fresno
11.2021-04-06,Micrograms/cubic meter (25 C),26,24,Degrees Fahrenheit,64.328571,19,36.78538,-119.77321,Knots,2.191667,California,Fresno,Fresno
11.2021-04-07,Micrograms/cubic meter (25 C),33,31,Degrees Fahrenheit,65.675,19,36.78538,-119.77321,Knots,3.133333,California,Fresno,Fresno
11.2021-04-08,Micrograms/cubic meter (25 C),28,26,Degrees Fahrenheit,62.2625,19,36.78538,-119.77321,Knots,4.191667,California,Fresno,Fresno
11.2021-04-09,Micrograms/cubic meter (25 C),29,27,Degrees Fahrenheit,64.345833,19,36.78538,-119.77321,Knots,2.891667,California,Fresno,Fresno
11.2021-04-10,Micrograms/cubic meter (25 C),29,27,Degrees Fahrenheit,62.070833,19,36.78538,-119.77321,Knots,3.733333,California,Fresno,Fresno
11.2021-04-11,Micrograms/cubic meter (25 C),31,29,Degrees Fahrenheit,66.279167,19,36.78538,-119.77321,Knots,2.1875,California,Fresno,Fresno
11.2021-04-12,Micrograms/cubic meter (25 C),35,32,Degrees Fahrenheit,67.986957,19,36.78538,-119.77321,Knots,2.558333,California,Fresno,Fresno
11.2021-04-13,Micrograms/cubic meter (25 C),43,40,Degrees Fahrenheit,64.7125,19,36.78538,-119.77321,Knots,3.733333,California,Fresno,Fresno
11.2021-04-14,Micrograms/cubic meter (25 C),32,30,Degrees Fahrenheit,58.308333,19,36.78538,-119.77321,Knots,2.8625,California,Fresno,Fresno
11.2021-04-15,Micrograms/cubic meter (25 C),33,31,Degrees Fahrenheit,62.925,19,36.78538,-119.77321,Knots,2.641667,California,Fresno,Fresno
11.2021-04-16,Micrograms/cubic meter (25 C),33,31,Degrees Fahrenheit,64.966667,19,36.78538,-119.77321,Knots,3.770833,California,Fresno,Fresno
11.2021-04-17,Micrograms/cubic meter (25 C),32,30,Degrees Fahrenheit,66.7625,19,36.78538,-119.77321,Knots,2.108333,California,Fresno,Fresno
11.2021-04-18,Micrograms/cubic meter (25 C),25,23,Degrees Fahrenheit,70.716667,19,36.78538,-119.77321,Knots,2.408333,California,Fresno,Fresno
11.2021-04-19,Micrograms/cubic meter (25 C),34,31,Degrees Fahrenheit,72.758333,19,36.78538,-119.77321,Knots,3.2,California,Fresno,Fresno
11.2021-04-20,Micrograms/cubic meter (25 C),42,39,Degrees Fahrenheit,67.020833,19,36.78538,-119.77321,Knots,4.3375,California,Fresno,Fresno
11.2021-04-21,Micrograms/cubic meter (25 C),27,25,Degrees Fahrenheit,62.8375,19,36.78538,-119.77321,Knots,1.945833,California,Fresno,Fresno
11.2021-04-22,Micrograms/cubic meter (25 C),40,37,Degrees Fahrenheit,65.670833,19,36.78538,-119.77321,Knots,3.391667,California,Fresno,Fresno
11.2021-04-23,Micrograms/cubic meter (25 C),33,31,Degrees Fahrenheit,63.6,19,36.78538,-119.77321,Knots,3.529167,California,Fresno,Fresno
11.2021-04-24,Micrograms/cubic meter (25 C),21,19,Degrees Fahrenheit,63.1625,19,36.78538,-119.77321,Knots,4.570833,California,Fresno,Fresno
11.2021-04-25,Micrograms/cubic meter (25 C),10,9,Degrees Fahrenheit,57.445833,19,36.78538,-119.77321,Knots,3.033333,California,Fresno,Fresno
11.2021-04-26,Micrograms/cubic meter (25 C),11,10,Degrees Fahrenheit,57.779167,19,36.78538,-119.77321,Knots,5.208333,California,Fresno,Fresno
11.2021-04-27,Micrograms/cubic meter (25 C),16,15,Degrees Fahrenheit,60.041667,19,36.78538,-119.77321,Knots,2.791667,California,Fresno,Fresno
11.2021-05-04,Micrograms/cubic meter (25 C),43,40,Degrees Fahrenheit,76.6,19,36.78538,-119.77321,Knots,2.05,California,Fresno,Fresno
11.2021-05-05,Micrograms/cubic meter (25 C),44,41,Degrees Fahrenheit,80.683333,19,36.78538,-119.77321,Knots,2.470833,California,Fresno,Fresno
11.2021-05-06,Micrograms/cubic meter (25 C),38,35,Degrees Fahrenheit,75.929167,19,36.78538,-119.77321,Knots,6.2375,California,Fresno,Fresno
11.2021-05-07,Micrograms/cubic meter (25 C),38,35,Degrees Fahrenheit,68.829167,19,36.78538,-119.77321,Knots,5.033333,California,Fresno,Fresno
11.2021-05-08,Micrograms/cubic meter (25 C),39,36,Degrees Fahrenheit,70.5625,19,36.78538,-119.77321,Knots,2.9125,California,Fresno,Fresno
11.2021-05-09,Micrograms/cubic meter (25 C),31,29,Degrees Fahrenheit,72.8,19,36.78538,-119.77321,Knots,3.145833,California,Fresno,Fresno
11.2021-05-10,Micrograms/cubic meter (25 C),34,31,Degrees Fahrenheit,75.2625,19,36.78538,-119.77321,Knots,3.4375,California,Fresno,Fresno
11.2021-05-11,Micrograms/cubic meter (25 C),35,32,Degrees Fahrenheit,78.825,19,36.78538,-119.77321,Knots,2.9,California,Fresno,Fresno
11.2021-05-12,Micrograms/cubic meter (25 C),35,32,Degrees Fahrenheit,80.779167,19,36.78538,-119.77321,Knots,2.904167,California,Fresno,Fresno
11.2021-05-13,Micrograms/cubic meter (25 C),42,39,Degrees Fahrenheit,79.558333,19,36.78538,-119.77321,Knots,3.4625,California,Fresno,Fresno
11.2021-05-14,Micrograms/cubic meter (25 C),39,36,Degrees Fahrenheit,76.154167,19,36.78538,-119.77321,Knots,3.270833,California,Fresno,Fresno
11.2021-05-15,Micrograms/cubic meter (25 C),24,22,Degrees Fahrenheit,64.875,19,36.78538,-119.77321,Knots,5.016667,California,Fresno,Fresno
11.2021-05-16,Micrograms/cubic meter (25 C),19,18,Degrees Fahrenheit,67.645833,19,36.78538,-119.77321,Knots,2.35,California,Fresno,Fresno
11.2021-05-17,Micrograms/cubic meter (25 C),32,30,Degrees Fahrenheit,70.652174,19,36.78538,-119.77321,Knots,3.833333,California,Fresno,Fresno
11.2021-05-18,Micrograms/cubic meter (25 C),36,33,Degrees Fahrenheit,71.6875,19,36.78538,-119.77321,Knots,4.725,California,Fresno,Fresno
11.2021-05-19,Micrograms/cubic meter (25 C),50,46,Degrees Fahrenheit,67.7,19,36.78538,-119.77321,Knots,5.591667,California,Fresno,Fresno
11.2021-05-20,Micrograms/cubic meter (25 C),48,44,Degrees Fahrenheit,60.4,19,36.78538,-119.77321,Knots,7.591667,California,Fresno,Fresno
11.2021-05-21,Micrograms/cubic meter (25 C),32,30,Degrees Fahrenheit,61.025,19,36.78538,-119.77321,Knots,4.404167,California,Fresno,Fresno
11.2021-05-22,Micrograms/cubic meter (25 C),23,21,Degrees Fahrenheit,64.379167,19,36.78538,-119.77321,Knots,3.066667,California,Fresno,Fresno
11.2021-05-23,Micrograms/cubic meter (25 C),19,18,Degrees Fahrenheit,68.691667,19,36.78538,-119.77321,Knots,3.333333,California,Fresno,Fresno
11.2021-05-24,Micrograms/cubic meter (25 C),32,30,Degrees Fahrenheit,74.1,19,36.78538,-119.77321,Knots,3.470833,California,Fresno,Fresno
11.2021-05-25,Micrograms/cubic meter (25 C),24,22,Degrees Fahrenheit,74.520833,19,36.78538,-119.77321,Knots,6.245833,California,Fresno,Fresno
11.2021-05-26,Micrograms/cubic meter (25 C),27,25,Degrees Fahrenheit,74.329167,19,36.78538,-119.77321,Knots,4.1625,California,Fresno,Fresno
11.2021-05-27,Micrograms/cubic meter (25 C),31,29,Degrees Fahrenheit,74.295833,19,36.78538,-119.77321,Knots,4.716667,California,Fresno,Fresno
11.2021-05-28,Micrograms/cubic meter (25 C),24,22,Degrees Fahrenheit,75.2125,19,36.78538,-119.77321,Knots,3.75,California,Fresno,Fresno
11.2021-05-29,Micrograms/cubic meter (25 C),31,29,Degrees Fahrenheit,74.25,19,36.78538,-119.77321,Knots,4.383333,California,Fresno,Fresno
11.2021-05-30,Micrograms/cubic meter (25 C),32,30,Degrees Fahrenheit,77.1125,19,36.78538,-119.77321,Knots,2.904167,California,Fresno,Fresno
11.2021-05-31,Micrograms/cubic meter (25 C),43,40,Degrees Fahrenheit,86.954167,19,36.78538,-119.77321,Knots,2.5875,California,Fresno,Fresno
11.2021-06-01,Micrograms/cubic meter (25 C),46,43,Degrees Fahrenheit,88.7125,19,36.78538,-119.77321,Knots,3.479167,California,Fresno,Fresno
11.2021-06-02,Micrograms/cubic meter (25 C),41,38,Degrees Fahrenheit,87.704167,19,36.78538,-119.77321,Knots,3.375,California,Fresno,Fresno
11.2021-06-03,Micrograms/cubic meter (25 C),35,32,Degrees Fahrenheit,85.575,19,36.78538,-119.77321,Knots,3.6,California,Fresno,Fresno
11.2021-06-04,Micrograms/cubic meter (25 C),29,27,Degrees Fahrenheit,85.1375,19,36.78538,-119.77321,Knots,4.220833,California,Fresno,Fresno
11.2021-06-05,Micrograms/cubic meter (25 C),34,31,Degrees Fahrenheit,82.633333,19,36.78538,-119.77321,Knots,3.3,California,Fresno,Fresno
11.2021-06-06,Micrograms/cubic meter (25 C),34,31,Degrees Fahrenheit,79.75,19,36.78538,-119.77321,Knots,3.554167,California,Fresno,Fresno
11.2021-06-07,Micrograms/cubic meter (25 C),44,41,Degrees Fahrenheit,70.770833,19,36.78538,-119.77321,Knots,4.9125,California,Fresno,Fresno
11.2021-06-08,Micrograms/cubic meter (25 C),27,25,Degrees Fahrenheit,65.9875,19,36.78538,-119.77321,Knots,4.9375,California,Fresno,Fresno
11.2021-06-09,Micrograms/cubic meter (25 C),31,29,Degrees Fahrenheit,64.45,19,36.78538,-119.77321,Knots,5.766667,California,Fresno,Fresno
11.2021-06-10,Micrograms/cubic meter (25 C),22,20,Degrees Fahrenheit,65.4,19,36.78538,-119.77321,Knots,5.4125,California,Fresno,Fresno
11.2021-06-11,Micrograms/cubic meter (25 C),22,20,Degrees Fahrenheit,70.245833,19,36.78538,-119.77321,Knots,5.1375,California,Fresno,Fresno
11.2021-06-12,Micrograms/cubic meter (25 C),18,17,Degrees Fahrenheit,76.333333,19,36.78538,-119.77321,Knots,3.916667,California,Fresno,Fresno
11.2021-06-13,Micrograms/cubic meter (25 C),20,19,Degrees Fahrenheit,80.5625,19,36.78538,-119.77321,Knots,4.866667,California,Fresno,Fresno
11.2021-06-14,Micrograms/cubic meter (25 C),23,21,Degrees Fahrenheit,77.3875,19,36.78538,-119.77321,Knots,5.425,California,Fresno,Fresno
11.2021-06-15,Micrograms/cubic meter (25 C),33,31,Degrees Fahrenheit,76.883333,19,36.78538,-119.77321,Knots,5.558333,California,Fresno,Fresno
11.2021-06-16,Micrograms/cubic meter (25 C),45,42,Degrees Fahrenheit,80.220833,19,36.78538,-119.77321,Knots,2.670833,California,Fresno,Fresno
11.2021-06-17,Micrograms/cubic meter (25 C),49,45,Degrees Fahrenheit,87.358333,19,36.78538,-119.77321,Knots,1.620833,California,Fresno,Fresno
11.2021-06-18,Micrograms/cubic meter (25 C),71,59,Degrees Fahrenheit,94.891667,19,36.78538,-119.77321,Knots,2.645833,California,Fresno,Fresno
11.2021-06-22,Micrograms/cubic meter (25 C),33,31,Degrees Fahrenheit,80.15,19,36.78538,-119.77321,Knots,3.170833,California,Fresno,Fresno
11.2021-06-23,Micrograms/cubic meter (25 C),28,26,Degrees Fahrenheit,79.325,19,36.78538,-119.77321,Knots,3.716667,California,Fresno,Fresno
